date,high,low,open,close,adjust,volume,symbol
09-03-10,65,60.5,60.5,65,50.49,740360,VIS
10-03-10,68,65,66.5,68,52.82,516120,VIS
11-03-10,71,70,71,71,55.15,382420,VIS
12-03-10,73,71,73,71,55.15,404890,VIS
15-03-10,71,67.5,71,68.5,53.21,626620,VIS
16-03-10,71,66,67.5,68,52.82,753280,VIS
17-03-10,70,67,69.5,67,52.04,436560,VIS
18-03-10,70,67,69,70,54.37,557620,VIS
19-03-10,71.5,69.5,71.5,69.5,53.98,370980,VIS
22-03-10,69.5,67,69,67.5,52.43,317950,VIS
23-03-10,68,65.5,67.5,67,52.04,265880,VIS
24-03-10,70,67,67.5,70,54.37,507290,VIS
25-03-10,70,67.5,68.5,67.5,52.43,316190,VIS
26-03-10,68,66,68,67,52.04,311470,VIS
29-03-10,68,66.5,67,67.5,52.43,190690,VIS
30-03-10,68,66,67.5,66,51.27,255660,VIS
31-03-10,65.5,63,64.5,63,48.94,556970,VIS
01-04-10,64.5,60,61,63,48.94,351650,VIS
02-04-10,64.5,62,63.5,63.5,49.32,195470,VIS
05-04-10,66.5,66.5,66.5,66.5,51.65,62550,VIS
06-04-10,69.5,69.5,69.5,69.5,53.98,191200,VIS
07-04-10,69.5,67,68.5,67.5,52.43,584690,VIS
08-04-10,68.5,66.5,68.5,67.5,52.43,283700,VIS
09-04-10,68.5,67,68.5,67,52.04,301140,VIS
12-04-10,67,65.5,67,66,51.27,197830,VIS
13-04-10,66,64.5,65.5,64.5,50.1,226580,VIS
14-04-10,65.5,63.5,64,65,50.49,247150,VIS
15-04-10,67,65,65,65,50.49,197720,VIS
16-04-10,65.5,64,65,64,49.71,304800,VIS
19-04-10,64,62.5,63,62.5,48.55,406630,VIS
20-04-10,65.5,63,63.5,65.5,50.88,532160,VIS
21-04-10,66.5,64.5,65.5,64.5,50.1,265590,VIS
22-04-10,66,64.5,65.5,65,50.49,472830,VIS
26-04-10,65.5,63.5,65,63.5,49.32,302720,VIS
27-04-10,66.5,63,63.5,66,51.27,948650,VIS
28-04-10,69,65,65,69,53.6,1437030,VIS
29-04-10,72,71.5,72,72,55.93,1048100,VIS
04-05-10,75.5,74,75,75.5,58.64,696800,VIS
05-05-10,79,75.5,75.5,79,61.36,1895660,VIS
06-05-10,82,78.5,79.5,80.5,62.53,854510,VIS
07-05-10,79,76.5,78,76.5,59.42,1043100,VIS
10-05-10,75.5,73,75.5,73,56.7,825440,VIS
11-05-10,76,73,76,74.5,57.87,799530,VIS
12-05-10,73,71,73,71,55.15,596300,VIS
13-05-10,71.5,67.5,71.5,67.5,52.43,833590,VIS
14-05-10,69.5,67,68.5,68.5,53.21,517250,VIS
17-05-10,68.5,66,68.5,66.5,51.65,324140,VIS
18-05-10,68.5,65,65,68,52.82,292970,VIS
19-05-10,67,65,67,65,50.49,937700,VIS
20-05-10,67,62.5,62.5,67,52.04,662700,VIS
21-05-10,64,64,64,64,49.71,172590,VIS
24-05-10,65,61,65,62,48.16,474450,VIS
25-05-10,62,59.5,61,59.5,46.22,545020,VIS
26-05-10,62,61.5,61.5,62,48.16,141890,VIS
27-05-10,64.5,61.5,62,64.5,50.1,340120,VIS
28-05-10,67,65,66.5,66,51.27,300350,VIS
31-05-10,65.5,63.5,65.5,63.5,49.32,361540,VIS
01-06-10,64,62.5,63,64,49.71,212500,VIS
02-06-10,65,62.5,63.5,64,49.71,195620,VIS
03-06-10,65,63.5,65,63.5,49.32,116770,VIS
04-06-10,63.5,62,63,63,48.94,348810,VIS
07-06-10,61.5,60,61,60,46.61,543040,VIS
08-06-10,61,59,60,61,47.38,216080,VIS
09-06-10,62,60,62,60.5,46.99,465790,VIS
10-06-10,61,60,60.5,60,46.61,166720,VIS
11-06-10,61.5,60,61.5,60,46.61,174070,VIS
14-06-10,60,58.5,59.5,59.5,46.22,397640,VIS
15-06-10,60,58,60,60,46.61,379370,VIS
16-06-10,63,61,61,63,48.94,502490,VIS
17-06-10,63.5,61.5,63.5,61.5,47.77,303930,VIS
18-06-10,62.5,61,61.5,61.5,47.77,283830,VIS
21-06-10,62,60.5,61.5,61,47.38,308850,VIS
22-06-10,62,60,60.5,60,46.61,386240,VIS
23-06-10,60.5,59.5,60,60.5,46.99,295990,VIS
24-06-10,61,60,60,60,46.61,192250,VIS
25-06-10,59.5,58.5,59,58.5,45.44,235110,VIS
28-06-10,58.5,57,58,57.5,44.66,436430,VIS
29-06-10,60,57.5,57.5,58,45.05,345680,VIS
30-06-10,58,56.5,56.5,57,44.28,245080,VIS
01-07-10,57.5,56,57.5,56,43.5,204480,VIS
02-07-10,57,55.5,57,56,43.5,208800,VIS
05-07-10,58.5,56,56,57.5,44.66,308580,VIS
06-07-10,57.5,56,57.5,56.5,43.89,201480,VIS
07-07-10,57,56,57,56,43.5,163960,VIS
08-07-10,57,56,56.5,56.5,43.89,184290,VIS
09-07-10,57,56,56.5,56.5,43.89,108180,VIS
12-07-10,56.5,56,56.5,56,43.5,125230,VIS
13-07-10,58.5,56,57,57.5,44.66,237890,VIS
14-07-10,58.5,56.5,58,56.5,43.89,195740,VIS
15-07-10,59,56.5,56.5,57.5,44.66,508120,VIS
16-07-10,58.5,57,58,57,44.28,304820,VIS
19-07-10,57.5,56.5,57,56.5,43.89,182460,VIS
20-07-10,57,56,57,56.5,43.89,156070,VIS
21-07-10,56.5,55.5,56.5,55.5,43.11,245700,VIS
22-07-10,55.5,54,55,54,41.94,188510,VIS
23-07-10,54.5,52.5,54.5,53,41.17,199340,VIS
26-07-10,54,52.5,54,52.5,40.78,188200,VIS
27-07-10,53.5,52,52,52,40.39,171780,VIS
28-07-10,52,49.5,51.5,49.5,38.45,230900,VIS
29-07-10,51,49.5,49.5,50,38.84,250760,VIS
30-07-10,51.5,50,50,50.5,39.23,214290,VIS
02-08-10,51,49.7,50.5,49.7,38.6,82830,VIS
03-08-10,50.5,49.7,50,49.8,38.68,340230,VIS
04-08-10,49,48.2,48.5,48.4,37.59,151580,VIS
05-08-10,49,47.9,48.5,48.2,37.44,165770,VIS
06-08-10,48.2,47.4,47.5,47.5,36.9,150140,VIS
09-08-10,47.1,45.2,46.1,45.2,35.11,324850,VIS
10-08-10,45.2,43,45.2,43,33.4,150320,VIS
11-08-10,44.5,41.6,44.5,42.2,32.78,178440,VIS
12-08-10,40.5,40.1,40.3,40.1,31.15,247190,VIS
13-08-10,39.5,38.1,38.1,38.6,29.98,477840,VIS
16-08-10,40.5,39,39,40.5,31.46,247320,VIS
17-08-10,42,39.5,40.5,41,31.85,224330,VIS
18-08-10,40.9,39.3,40.1,39.4,30.6,187970,VIS
19-08-10,40,38.5,39.4,39.1,30.37,140650,VIS
20-08-10,40.5,38.1,38.9,40.5,31.46,240520,VIS
23-08-10,41.2,39.2,41.2,39.4,30.6,128180,VIS
24-08-10,38.5,37.5,38.5,37.5,29.13,360930,VIS
25-08-10,36,35.7,36,35.7,27.73,184580,VIS
26-08-10,36,34.2,35,36,27.96,250190,VIS
27-08-10,36,34.3,35,34.8,27.03,270230,VIS
30-08-10,36.5,36.5,36.5,36.5,28.35,99180,VIS
31-08-10,38.3,37,37.9,38.3,29.75,313020,VIS
01-09-10,40.2,40.2,40.2,40.2,31.23,310420,VIS
06-09-10,42.2,42.2,42.2,42.2,32.78,76040,VIS
07-09-10,44.3,44.3,44.3,44.3,34.41,47030,VIS
08-09-10,46.5,42.5,46.1,45.9,35.65,1877210,VIS
09-09-10,48.1,46.9,47,48.1,37.36,777040,VIS
10-09-10,48.1,45.7,46.7,45.7,35.5,480660,VIS
13-09-10,45.7,43.5,44,43.5,33.79,433340,VIS
14-09-10,44.8,42.5,44,43.5,33.79,408790,VIS
15-09-10,43.5,41.4,43,41.5,32.24,564060,VIS
16-09-10,42.5,41.1,41.5,42,32.62,281940,VIS
17-09-10,44.1,43.1,44,44.1,34.25,590160,VIS
20-09-10,46.3,45,46,45.7,35.5,602910,VIS
21-09-10,45.7,44.3,44.7,44.8,34.8,289540,VIS
22-09-10,44.7,43.2,43.2,43.7,33.94,185690,VIS
23-09-10,43.6,41.6,42.7,42.8,33.25,353830,VIS
24-09-10,43.2,42.6,42.8,43.1,33.48,234470,VIS
27-09-10,43.9,42.5,43.9,42.8,33.25,119610,VIS
28-09-10,44,42.7,44,42.7,33.17,177700,VIS
29-09-10,42.9,41.4,42.5,41.4,32.16,303750,VIS
30-09-10,41.9,41,41,41.9,32.55,223090,VIS
01-10-10,42.3,41.1,41.1,41.2,32,94760,VIS
04-10-10,40.5,39.2,40.5,39.2,30.45,398300,VIS
05-10-10,40,37.7,37.7,40,31.07,269550,VIS
06-10-10,41.5,39.9,40.5,41.2,32,289540,VIS
07-10-10,41.3,40,40.5,40,31.07,222740,VIS
08-10-10,40.3,39.5,39.5,39.9,30.99,175910,VIS
11-10-10,40.5,38.6,38.6,39.1,30.37,144690,VIS
12-10-10,40,38.4,40,38.4,29.83,236700,VIS
13-10-10,39,38.1,38.1,38.8,30.14,97300,VIS
14-10-10,39.3,38.8,39.3,38.8,30.14,115540,VIS
15-10-10,38.8,38,38.1,38.6,29.98,32190,VIS
18-10-10,38.9,38.1,38.6,38.1,29.59,54960,VIS
19-10-10,38.2,36.2,38,36.4,28.27,152390,VIS
20-10-10,35.5,34.6,35.3,34.6,26.88,310130,VIS
21-10-10,35.6,34.2,35.5,34.3,26.64,190410,VIS
22-10-10,34.5,33.7,34.3,34.2,26.57,148260,VIS
25-10-10,35,33.4,33.5,35,27.19,189250,VIS
26-10-10,36.7,35,35,36.7,28.51,107720,VIS
27-10-10,38,36.4,38,36.8,28.58,304840,VIS
28-10-10,37.1,35.5,36.3,36.7,28.51,198330,VIS
29-10-10,37,36.5,36.7,36.6,28.43,138030,VIS
01-11-10,36.6,35.8,36.6,35.9,27.89,108870,VIS
02-11-10,36.4,34.9,35.1,35,27.19,429400,VIS
03-11-10,35.4,34.3,34.6,34.3,26.64,124410,VIS
04-11-10,35,34.2,34.9,34.9,27.11,94160,VIS
05-11-10,36,34.9,35.5,35.9,27.89,220290,VIS
08-11-10,35.9,34.6,35,34.8,27.03,281480,VIS
09-11-10,34.6,33.4,34.6,33.4,25.94,159320,VIS
10-11-10,34.1,33.3,33.4,33.3,25.87,149920,VIS
11-11-10,33.3,32,33.3,32,24.86,200290,VIS
12-11-10,30.9,30.4,30.7,30.4,23.61,384440,VIS
15-11-10,31.3,28.9,31.3,29,22.53,451120,VIS
16-11-10,28,27.6,27.8,28,21.75,393940,VIS
17-11-10,29.3,27.6,27.6,27.7,21.52,236770,VIS
18-11-10,28.7,26.4,27.3,27.7,21.52,769160,VIS
19-11-10,28,27,28,27.1,21.05,262370,VIS
22-11-10,26.1,25.8,25.9,25.9,20.12,703310,VIS
23-11-10,26.5,25.9,26.2,26.5,20.58,185170,VIS
24-11-10,26.6,25.8,26.5,25.9,20.12,241100,VIS
25-11-10,27.1,26.7,26.8,27.1,21.05,566610,VIS
26-11-10,28.4,28,28.2,28.4,22.06,809170,VIS
29-11-10,29.8,28,29,29.8,23.15,598490,VIS
30-11-10,31.2,31.2,31.2,31.2,24.23,119860,VIS
01-12-10,32.7,31.1,32.6,32,24.86,1254670,VIS
02-12-10,33.6,30.7,32,33.6,26.1,787830,VIS
03-12-10,35.2,34.6,35.2,35.2,27.34,769000,VIS
06-12-10,36.9,34.7,35.5,35.4,27.5,634700,VIS
07-12-10,35.9,33.7,34.5,33.7,26.18,996980,VIS
08-12-10,33.7,32.1,32.7,32.1,24.93,624100,VIS
09-12-10,33.7,31,32.1,32.5,25.24,567130,VIS
10-12-10,34.1,33.3,33.9,34.1,26.49,657620,VIS
13-12-10,35.8,35.7,35.8,35.8,27.81,336540,VIS
14-12-10,36.2,34.1,36,34.2,26.57,553980,VIS
15-12-10,35.5,33.3,34,33.9,26.33,499960,VIS
16-12-10,33.9,32.3,32.7,32.4,25.17,374290,VIS
17-12-10,34,32.3,33,34,26.41,582740,VIS
20-12-10,35,33,33,33,25.63,297100,VIS
21-12-10,33.3,31.6,32.7,33,25.63,262010,VIS
22-12-10,33.5,32.5,33.5,32.5,25.24,284320,VIS
23-12-10,32.8,31,32.1,31.1,24.16,294930,VIS
24-12-10,31.5,30.6,31.5,30.6,23.77,169100,VIS
27-12-10,31.5,30.3,31.5,30.4,23.61,179100,VIS
28-12-10,31.9,30.2,30.2,31.9,24.78,672530,VIS
29-12-10,33.1,31.5,33,31.5,24.47,317220,VIS
30-12-10,32.2,31,31,31.4,24.39,488940,VIS
31-12-10,31.8,31.3,31.4,31.6,24.55,378140,VIS
04-01-11,32.4,31.5,31.6,32.2,25.01,140580,VIS
05-01-11,32.2,31.5,32.2,31.5,24.47,174700,VIS
06-01-11,31.7,31.3,31.3,31.4,24.39,67890,VIS
07-01-11,32,31.4,31.4,31.8,24.7,92360,VIS
10-01-11,31.9,30.6,31.9,31.4,24.39,81130,VIS
11-01-11,31,29.9,30.6,29.9,23.22,220350,VIS
12-01-11,30.5,29.8,29.8,30,23.3,166060,VIS
13-01-11,31.1,30,30,30.2,23.46,164870,VIS
14-01-11,31,30.2,30.8,30.5,23.69,138620,VIS
17-01-11,31.5,30.6,31.3,30.6,23.77,151680,VIS
18-01-11,30.9,30.3,30.6,30.5,23.69,227200,VIS
19-01-11,31,30.2,30.6,30.7,23.85,174320,VIS
20-01-11,32.2,30.9,30.9,32.2,25.01,184080,VIS
21-01-11,33.7,31.8,33.6,31.8,24.7,631420,VIS
24-01-11,31.8,30.3,31.2,30.4,23.61,208060,VIS
25-01-11,30.5,30,30.4,30.1,23.38,214920,VIS
26-01-11,30.6,30,30,30.4,23.61,85670,VIS
27-01-11,30.8,30.3,30.6,30.4,23.61,156400,VIS
28-01-11,30.7,30.4,30.7,30.4,23.61,175760,VIS
08-02-11,30.7,30.4,30.4,30.6,23.77,59030,VIS
09-02-11,31.3,30.4,30.6,30.4,23.61,123920,VIS
10-02-11,31.1,30,30.3,30.5,23.69,192910,VIS
11-02-11,30.9,30.4,30.5,30.6,23.77,127170,VIS
14-02-11,30.8,30.5,30.6,30.6,23.77,118540,VIS
15-02-11,30.9,30,30.9,30.6,23.77,185620,VIS
16-02-11,30.6,30,30.6,30.5,23.69,109470,VIS
17-02-11,30.4,29.4,30.2,29.4,22.84,153750,VIS
18-02-11,29.5,28.5,29.4,28.5,22.14,359600,VIS
21-02-11,27.7,27.1,27.6,27.1,21.05,348660,VIS
22-02-11,26.6,26,26,26.3,20.43,319020,VIS
23-02-11,26.9,26.2,26.7,26.4,20.51,247610,VIS
24-02-11,26.3,25.1,26.3,25.8,20.04,333550,VIS
25-02-11,26.3,25.8,25.8,26.2,20.35,214840,VIS
28-02-11,26.6,25.2,26.3,25.4,19.73,148940,VIS
01-03-11,25.4,24.9,25,24.9,19.34,137470,VIS
02-03-11,24.6,23.7,24.6,23.7,18.41,295070,VIS
03-03-11,23.7,22.6,23.7,22.6,17.55,206030,VIS
04-03-11,23,21.6,22.5,22.5,17.48,539580,VIS
07-03-11,23.3,22,22.8,23.3,18.1,250710,VIS
08-03-11,24.4,23.5,23.5,24.2,18.8,450390,VIS
09-03-11,24.2,23,24.2,23.5,18.25,237720,VIS
10-03-11,23.1,22.5,22.5,23.1,19.17,217740,VIS
11-03-11,24.2,24.1,24.2,24.2,20.08,196960,VIS
14-03-11,25.4,24,25.3,24.2,20.08,759980,VIS
15-03-11,25.4,24,24.2,25.4,21.07,718100,VIS
16-03-11,26.6,25.3,25.4,26.6,22.07,417360,VIS
17-03-11,27.8,26.3,27.5,26.6,22.07,375000,VIS
18-03-11,27.9,26,26.8,27.9,23.15,563310,VIS
21-03-11,29.1,27.1,27.9,27.1,22.48,379350,VIS
22-03-11,27.8,26.2,26.9,26.5,21.99,507900,VIS
23-03-11,26.9,25.6,26,26.3,21.82,299790,VIS
24-03-11,26.8,26,26.7,26,21.57,461200,VIS
25-03-11,26.1,25.4,25.8,25.5,21.16,297130,VIS
28-03-11,26,25.3,26,25.9,21.49,204920,VIS
29-03-11,25.9,24.8,25.5,25.2,20.91,305500,VIS
30-03-11,24.8,24.2,24.5,24.4,20.24,192880,VIS
31-03-11,25.1,24.2,24.9,24.2,20.08,139650,VIS
01-04-11,24.5,23.8,24,23.8,19.75,133960,VIS
04-04-11,24.7,23.7,23.7,24.2,20.08,179870,VIS
05-04-11,24.6,23.8,24.2,24,19.91,163750,VIS
06-04-11,25.2,24.1,24.5,25.2,20.91,364740,VIS
07-04-11,25.8,24.9,25.4,24.9,20.66,164400,VIS
08-04-11,25,24.3,24.5,24.5,20.33,190530,VIS
13-04-11,24.8,24,24.8,24,19.91,81700,VIS
14-04-11,24.2,23.1,24.2,23.1,19.17,250990,VIS
15-04-11,23.5,22.5,22.8,22.5,18.67,151950,VIS
18-04-11,22.7,22,22.5,22,18.25,122830,VIS
19-04-11,22.7,21.9,21.9,22.2,18.42,173670,VIS
20-04-11,22.5,22.1,22.5,22.2,18.42,81380,VIS
21-04-11,22.9,22,22.4,22,18.25,72930,VIS
22-04-11,22,21.2,21.8,21.5,17.84,118030,VIS
25-04-11,22.5,22.2,22.3,22.5,18.67,74740,VIS
26-04-11,23.6,22.8,23.6,22.8,18.92,525010,VIS
27-04-11,23.2,22.6,23,22.8,18.92,124290,VIS
28-04-11,23.5,22.8,23,23,19.08,183880,VIS
29-04-11,23.5,22.9,23.5,22.9,19,179510,VIS
04-05-11,23,22.4,22.4,22.7,18.83,138440,VIS
05-05-11,23,22,23,22.3,18.5,145120,VIS
06-05-11,22.4,21.8,22.4,22,18.25,178840,VIS
09-05-11,23,22.3,22.3,22.8,18.92,208190,VIS
10-05-11,23.1,22.4,22.9,22.4,18.59,149640,VIS
11-05-11,22.4,22.1,22.2,22.3,18.5,70410,VIS
12-05-11,22.3,21.9,22.1,21.9,18.17,143750,VIS
13-05-11,22.1,21.8,21.9,22.1,18.34,184660,VIS
16-05-11,22.3,21.2,22.1,21.2,17.59,148150,VIS
17-05-11,21.4,20.3,21.2,20.5,17.01,156420,VIS
18-05-11,20.6,19.7,20.6,20,16.59,155890,VIS
19-05-11,20.1,19,19.9,19,15.76,299820,VIS
20-05-11,19.2,18.1,19,18.1,15.02,307580,VIS
23-05-11,18.2,17.2,18.1,17.3,14.35,398030,VIS
24-05-11,17.3,16.5,17.3,16.5,13.69,430500,VIS
25-05-11,15.8,15.7,15.8,15.7,13.03,199160,VIS
26-05-11,15.9,14.5,14.5,15.9,13.63,553680,VIS
27-05-11,16.6,16.1,16.5,16.6,14.23,421600,VIS
30-05-11,16.6,15.8,16.6,15.8,13.54,314760,VIS
31-05-11,15.8,15.1,15.5,15.8,13.54,246340,VIS
01-06-11,16.5,15.3,15.8,16.5,14.14,189850,VIS
02-06-11,17.3,17.2,17.3,17.3,14.83,274750,VIS
03-06-11,18.1,17.1,18.1,17.3,14.83,696700,VIS
06-06-11,18,16.8,17,18,15.42,217140,VIS
07-06-11,18.9,18.5,18.5,18.9,16.2,588870,VIS
08-06-11,19.4,18,18.9,18,15.42,358940,VIS
09-06-11,18.8,17.5,18,18.4,15.77,257400,VIS
10-06-11,19.3,18.7,19,18.7,16.02,567450,VIS
13-06-11,19.6,18,18.5,19.6,16.8,689920,VIS
14-06-11,20.5,19.6,20.3,20.5,17.57,1106050,VIS
15-06-11,20.4,19.5,20,19.5,16.71,297630,VIS
16-06-11,20.4,19.1,19.5,20.1,17.22,457390,VIS
17-06-11,19.6,19.1,19.5,19.1,16.37,402720,VIS
20-06-11,18.9,18.2,18.3,18.2,15.6,239020,VIS
21-06-11,19.1,17.4,18,19,16.28,610830,VIS
22-06-11,19.3,18.1,19.3,18.3,15.68,277250,VIS
23-06-11,18.3,17.4,18.2,18.1,15.51,519240,VIS
24-06-11,18.1,17.5,18,17.7,15.17,236880,VIS
27-06-11,17.9,17.4,17.7,17.5,15,298530,VIS
28-06-11,17.8,16.9,17.8,17.1,14.65,265460,VIS
29-06-11,17.6,16.7,17.3,17.3,14.83,117990,VIS
30-06-11,17.3,16.7,17.3,16.7,14.31,214380,VIS
01-07-11,16.7,15.9,16.7,16.5,14.14,446950,VIS
04-07-11,16.7,16,16.7,16,13.71,109610,VIS
05-07-11,16.8,16.7,16.8,16.8,14.4,231220,VIS
06-07-11,17.2,16.6,17.2,16.8,14.4,125030,VIS
07-07-11,17,16.5,16.8,16.5,14.14,153190,VIS
08-07-11,16.6,16.3,16.3,16.3,13.97,75780,VIS
11-07-11,16.2,16,16.1,16.1,13.8,129100,VIS
12-07-11,16.1,15.7,16.1,15.9,13.63,175860,VIS
13-07-11,16.5,16,16,16.1,13.8,63110,VIS
14-07-11,16.5,15.8,16,16.2,13.88,127800,VIS
15-07-11,16.3,16,16.3,16.1,13.8,51080,VIS
18-07-11,16,15.8,16,15.8,13.54,89000,VIS
19-07-11,16,15.6,16,15.6,13.37,41300,VIS
20-07-11,16,15.7,15.8,16,13.71,83750,VIS
21-07-11,16.2,15.8,16.1,15.8,13.54,42630,VIS
22-07-11,16.2,15.8,15.9,16.1,13.8,75110,VIS
25-07-11,16.1,15.5,16.1,15.9,13.63,95530,VIS
26-07-11,16.5,16,16,16.1,13.8,322500,VIS
27-07-11,16.3,15.8,16.3,15.9,13.63,129200,VIS
28-07-11,16.2,15.9,15.9,15.9,13.63,95700,VIS
29-07-11,16,15.6,15.9,15.7,13.45,109490,VIS
01-08-11,15.7,15.4,15.6,15.4,13.2,120130,VIS
02-08-11,15.3,14.7,15.2,14.7,12.6,269080,VIS
03-08-11,14.6,14.2,14.5,14.3,12.25,162830,VIS
04-08-11,15,14.7,15,15,12.85,155830,VIS
05-08-11,15.6,14.8,15,15.2,13.03,252760,VIS
08-08-11,15.2,14.7,14.8,14.8,12.68,114160,VIS
09-08-11,14.3,14.1,14.3,14.1,12.08,536890,VIS
10-08-11,14.7,14.3,14.6,14.5,12.43,180040,VIS
11-08-11,14.4,14,14.2,14.3,12.25,97590,VIS
12-08-11,14.7,14.3,14.6,14.5,12.43,67040,VIS
15-08-11,14.7,14.4,14.6,14.4,12.34,143580,VIS
16-08-11,14.9,14.4,14.6,14.7,12.6,330180,VIS
17-08-11,15.4,14.8,14.9,15.4,13.2,339290,VIS
18-08-11,16.1,15.9,16,16.1,13.8,479110,VIS
19-08-11,16.2,15.6,16.1,15.8,13.54,317580,VIS
22-08-11,16.5,16,16,16.5,14.14,141680,VIS
23-08-11,16.8,15.8,16.7,16,13.71,390330,VIS
24-08-11,16.6,15.8,16.5,15.8,13.54,202660,VIS
25-08-11,16.3,15.7,15.9,16.3,13.97,306050,VIS
26-08-11,16.5,16,16,16.1,13.8,245180,VIS
29-08-11,16.9,16.2,16.4,16.9,14.48,534350,VIS
30-08-11,17.7,17.3,17.7,17.5,15,556480,VIS
31-08-11,18.3,17.3,17.5,18.3,15.68,910400,VIS
01-09-11,19.2,18.3,18.3,19.2,16.45,551040,VIS
05-09-11,19.3,18.3,19,18.4,15.77,561970,VIS
06-09-11,18.2,17.5,17.7,17.5,15,595100,VIS
07-09-11,18.3,18,18,18.3,15.68,402180,VIS
08-09-11,19.2,18.3,19.2,18.3,15.68,568540,VIS
09-09-11,18.8,18,18,18.5,15.85,371840,VIS
12-09-11,18.9,18,18.5,18.5,15.85,317140,VIS
13-09-11,19.4,18.7,18.8,19.4,16.62,906880,VIS
14-09-11,20.3,19.4,19.8,19.4,16.62,1143270,VIS
15-09-11,19.9,18.6,19,19.5,16.71,546890,VIS
16-09-11,19.6,18.6,19.6,18.6,15.94,486550,VIS
19-09-11,19.2,18.5,18.6,19.2,16.45,350600,VIS
20-09-11,19.4,18.5,19.4,18.5,15.85,332930,VIS
21-09-11,19,18.2,19,18.3,15.68,208660,VIS
22-09-11,19.2,18.2,18.2,19.1,16.37,334240,VIS
23-09-11,18.9,18.5,18.7,18.6,15.94,243310,VIS
26-09-11,18.9,18.5,18.6,18.6,15.94,322780,VIS
27-09-11,19,18.5,18.9,18.5,15.85,331200,VIS
28-09-11,18.9,18.5,18.8,18.5,15.85,186310,VIS
29-09-11,18.4,17.7,18.3,17.9,15.34,340790,VIS
30-09-11,17.9,17.5,17.9,17.5,15,230180,VIS
03-10-11,17.3,16.7,17.2,16.7,14.31,329920,VIS
04-10-11,16.9,16.3,16.4,16.4,14.05,216480,VIS
05-10-11,17,16.4,16.4,16.8,14.4,169280,VIS
06-10-11,17.6,16.8,16.8,17.4,14.91,221750,VIS
07-10-11,17.5,17,17.5,17.1,14.65,140150,VIS
10-10-11,17.1,16.6,17.1,16.7,14.31,97540,VIS
11-10-11,17.1,16.8,17,16.8,14.4,179130,VIS
12-10-11,16.7,16,16.7,16.2,13.88,307540,VIS
13-10-11,16.6,16,16.2,16.4,14.05,151990,VIS
14-10-11,16.8,16.5,16.6,16.6,14.23,82250,VIS
17-10-11,16.6,16,16.6,16.2,13.88,143390,VIS
18-10-11,16.2,15.7,16,15.7,13.45,176300,VIS
19-10-11,16.2,15.6,16.2,16.1,13.8,153810,VIS
20-10-11,16.8,16.3,16.6,16.5,14.14,202710,VIS
21-10-11,17.1,16.5,16.6,17,14.57,294160,VIS
24-10-11,17.3,16.8,17.1,16.8,14.4,222660,VIS
25-10-11,16.8,16.3,16.7,16.3,13.97,156150,VIS
26-10-11,16.5,16.2,16.4,16.2,13.88,109130,VIS
27-10-11,16.8,16.3,16.5,16.5,14.14,160460,VIS
28-10-11,17.3,16.5,16.5,17.3,14.83,310360,VIS
31-10-11,18,17.3,18,17.3,14.83,479530,VIS
01-11-11,17.3,16.7,17.3,16.7,14.31,224660,VIS
02-11-11,16.6,16.2,16.5,16.3,13.97,182550,VIS
03-11-11,16.7,16.3,16.7,16.4,14.05,157070,VIS
04-11-11,16.7,16.2,16.7,16.2,13.88,282880,VIS
07-11-11,16.4,15.8,16.1,15.8,13.54,199370,VIS
08-11-11,16.2,15.6,15.8,16.1,13.8,234640,VIS
09-11-11,16.2,15.8,16.2,16.1,13.8,56950,VIS
10-11-11,15.8,15.5,15.8,15.5,13.28,210000,VIS
11-11-11,15.7,15.2,15.5,15.2,13.03,157480,VIS
14-11-11,15.1,14.5,15,14.5,12.43,345830,VIS
15-11-11,14.8,14.3,14.7,14.3,12.25,212580,VIS
16-11-11,14.9,14.4,14.7,14.9,12.77,179200,VIS
17-11-11,15,14.4,14.6,14.4,12.34,219360,VIS
18-11-11,14.6,14,14.6,14.2,12.17,98540,VIS
21-11-11,14.4,14,14.2,14.1,12.08,68790,VIS
22-11-11,14.3,13.8,14,14.1,12.08,159690,VIS
23-11-11,14.5,14.3,14.3,14.4,12.34,171750,VIS
24-11-11,14.5,14.2,14.2,14.2,12.17,87440,VIS
25-11-11,14.2,14,14,14.2,12.17,70410,VIS
28-11-11,14.9,14.5,14.5,14.6,12.51,93000,VIS
29-11-11,14.6,14.3,14.6,14.3,12.25,73790,VIS
30-11-11,14.3,14,14.2,14,12,77940,VIS
01-12-11,14.2,14,14.2,14.1,12.08,155550,VIS
02-12-11,14.4,14.1,14.1,14.2,12.17,79470,VIS
05-12-11,14.9,14.6,14.6,14.9,12.77,296790,VIS
06-12-11,15.6,15,15.2,15,12.85,392310,VIS
07-12-11,15.2,14.7,15,14.7,12.6,104700,VIS
08-12-11,14.9,14.3,14.6,14.3,12.25,192940,VIS
09-12-11,14.3,14,14.3,14.2,12.17,122840,VIS
12-12-11,14.3,13.9,14.1,13.9,11.91,161250,VIS
13-12-11,14.1,13.6,13.9,13.6,11.65,272860,VIS
14-12-11,13.7,13,13.6,13,11.14,344460,VIS
15-12-11,12.8,12.4,12.8,12.6,10.8,246410,VIS
16-12-11,13.1,12.5,12.8,13.1,11.23,148530,VIS
19-12-11,13.2,12.8,13,13,11.14,174430,VIS
20-12-11,12.7,12.4,12.5,12.4,10.63,637690,VIS
