date,high,low,open,close,adjust,volume,symbol
19-11-13,12,11.7,12,11.9,10.77,10010,DTL
20-11-13,11.8,11.7,11.8,11.7,10.59,10000,DTL
21-11-13,12.3,11.5,12.3,11.7,10.59,5040,DTL
22-11-13,11.5,11.5,11.5,11.5,10.41,6540,DTL
25-11-13,12.3,12.3,12.3,12.3,11.14,10,DTL
26-11-13,11.9,11.9,11.9,11.9,10.77,10000,DTL
27-11-13,11.5,11.5,11.5,11.5,10.41,2000,DTL
28-11-13,11.8,11.5,11.5,11.8,10.68,20,DTL
29-11-13,12,11.5,11.5,12,10.86,6010,DTL
02-12-13,11.7,11.2,11.2,11.7,10.59,7110,DTL
03-12-13,12.3,12,12,12.3,11.14,680,DTL
04-12-13,11.7,11.5,11.7,11.5,10.41,6010,DTL
05-12-13,11.6,11.5,11.6,11.5,10.41,4050,DTL
06-12-13,11.7,11.5,11.7,11.5,10.41,5600,DTL
09-12-13,12,11.7,12,11.7,10.59,5400,DTL
10-12-13,12,11.4,12,11.7,10.59,10100,DTL
11-12-13,12,12,12,12,10.86,100,DTL
12-12-13,12,12,12,12,10.86,0,DTL
13-12-13,11.8,11.5,11.8,11.7,10.59,7160,DTL
16-12-13,11.5,11.5,11.5,11.5,10.41,1350,DTL
17-12-13,11.5,11.5,11.5,11.5,10.41,2020,DTL
18-12-13,11.5,11.5,11.5,11.5,10.41,0,DTL
19-12-13,11.4,11.4,11.4,11.4,10.32,2500,DTL
20-12-13,11.4,11.4,11.4,11.4,10.32,0,DTL
23-12-13,11.9,11.8,11.8,11.8,10.68,1200,DTL
24-12-13,11.5,11.5,11.5,11.5,10.41,5450,DTL
25-12-13,11.5,11.5,11.5,11.5,10.41,0,DTL
26-12-13,11.8,11.5,11.5,11.8,10.68,680,DTL
27-12-13,11.8,11.5,11.5,11.8,10.68,7100,DTL
30-12-13,11.5,11.4,11.5,11.4,10.32,10000,DTL
31-12-13,11.8,11.4,11.4,11.8,10.68,11670,DTL
02-01-14,11.8,11.8,11.8,11.8,10.68,0,DTL
03-01-14,11.8,11.8,11.8,11.8,10.68,0,DTL
06-01-14,11.8,11.5,11.5,11.5,10.41,9000,DTL
07-01-14,11.8,11.5,11.8,11.5,10.41,9010,DTL
08-01-14,11.5,11.5,11.5,11.5,10.41,1000,DTL
09-01-14,11.5,11.5,11.5,11.5,10.41,0,DTL
10-01-14,11,11,11,11,9.96,10,DTL
13-01-14,11.5,11,11,11.5,10.41,172100,DTL
14-01-14,11.5,11.5,11.5,11.5,10.41,0,DTL
15-01-14,11.4,11.4,11.4,11.4,10.32,10000,DTL
16-01-14,11.5,11.4,11.5,11.4,10.32,21000,DTL
17-01-14,11.4,11.4,11.4,11.4,10.32,10000,DTL
20-01-14,11.2,11.2,11.2,11.2,10.14,10010,DTL
21-01-14,11.2,11.2,11.2,11.2,10.14,2610,DTL
22-01-14,11.2,11.2,11.2,11.2,10.14,0,DTL
23-01-14,11.2,11.2,11.2,11.2,10.14,0,DTL
24-01-14,11.4,11.4,11.4,11.4,10.32,5500,DTL
27-01-14,11.4,11.4,11.4,11.4,10.32,5000,DTL
06-02-14,12,11.2,12,11.2,10.14,2750,DTL
07-02-14,11.2,11.2,11.2,11.2,10.14,0,DTL
10-02-14,11.4,11,11.2,11,9.96,39310,DTL
11-02-14,11.5,10.9,10.9,11.5,10.41,12020,DTL
12-02-14,11.4,11.2,11.2,11.4,10.32,24000,DTL
13-02-14,11.4,11.2,11.2,11.4,10.32,2500,DTL
14-02-14,11.8,11.4,11.8,11.4,10.32,24450,DTL
17-02-14,11.4,11.2,11.4,11.4,10.32,5590,DTL
